2.6843351906790324e6	-874506.877787661	507180.6385335864
3.976982088551662e6	-1.2947507754496129e6	1.2024778562344697e6
3.2713564072356536e6	-837714.7327930459	832999.0458325122
2.0652329576302047e6	-447645.30165161606	349913.7484168337
1.208421060063371e6	-233955.85851756317	159139.5270375792
605596.4861699326	-100693.33155043	71260.26566806175
146473.64711481164	-17335.421983878136	13622.89948389503
